UFR,Filière,Sexe,Niveau,Fréquence d'utilisation,Durée par session (min),Impact sur la motivation,Moyenne actuelle,Moyenne avant l'accès,Moyenne après l'accès,Temps d'étude/semaine (h),Usage de la connexion,Statut de réussite
SEG,LM,Masculin,L3,Hebdomadaire,159,Diminué,5.418959990224809,8.966520848310942,16.51686337471981,12,Réseaux sociax,1
SEG,SVT,Masculin,L2,Hebdomadaire,27,Diminué,14.598512966045925,6.443849613925824,13.006713884500215,14,Autres,1
LSH,Geographie,Feminin,L3,Hebdomadaire,264,Augmenté,17.07787040587421,12.854223753906021,14.474001483415446,24,Réseaux sociax,1
ST,SVT,Feminin,L2,Quotidienne,148,Diminué,4.576350592154112,4.897499329909847,4.025501219194546,10,Recherche,1
LSH,SEG,Feminin,L3,Quotidienne,144,Diminué,6.711846994349938,11.016534138753784,11.61989492825357,5,Réseaux sociax,1
SEG,HA,Masculin,L2,Hebdomadaire,40,Inchangé,14.988301424591173,13.551297571315239,4.0709766685061295,8,Recherche,1
LSH,MPCI,Feminin,L1,Hebdomadaire,107,Inchangé,9.983733776140966,14.567717329915387,4.00830954827141,22,Autres,0
ST,MPCI,Feminin,L3,Occasionnelle,104,Diminué,16.885984703013236,14.355209296204624,7.0956880339541355,24,Recherche,0
SEG,SEG,Feminin,L1,Occasionnelle,242,Augmenté,7.65349019096792,6.625830246380874,4.87539524778303,24,Réseaux sociax,1
LSH,HA,Masculin,L1,Hebdomadaire,67,Augmenté,17.33794730882171,6.594990242863262,5.691959985451282,27,Recherche,0
SEG,MPCI,Feminin,L3,Occasionnelle,49,Diminué,15.426410861079297,12.700063731550541,5.357670041996011,10,Réseaux sociax,1
ST,Geographie,Feminin,L1,Quotidienne,241,Augmenté,3.8683340579184,13.83991676453117,5.998072087840655,5,Autres,1
SEG,SVT,Feminin,L1,Quotidienne,22,Diminué,11.409548947639019,13.11413313353254,5.587793212507128,23,Recherche,0
SEG,MPCI,Feminin,L1,Occasionnelle,44,Augmenté,8.762463530946157,9.7369271219702,9.63133121521467,12,Réseaux sociax,1
ST,Philo,Masculin,L2,Quotidienne,263,Inchangé,10.90894431538528,5.298347317340991,4.895319958593314,13,Autres,1
LSH,SEG,Feminin,L1,Hebdomadaire,228,Diminué,15.023579295800246,8.84129050181163,5.621238038414882,4,Recherche,1
ST,Geographie,Feminin,L1,Occasionnelle,159,Diminué,7.772562114353414,13.616325424066565,4.090359506454529,9,Autres,1
LSH,Geographie,Masculin,L3,Occasionnelle,85,Diminué,6.801645796362064,10.716262748858469,10.09704591770078,6,Réseaux sociax,0
LSH,MPCI,Masculin,L2,Occasionnelle,91,Inchangé,9.10294240197873,6.991535551494171,5.752540571864809,12,Autres,1
LSH,LM,Feminin,L3,Hebdomadaire,109,Diminué,13.863374474290591,4.661476678718686,5.682779421769114,23,Recherche,0
SEG,SEG,Feminin,L3,Hebdomadaire,219,Augmenté,11.525542873608234,9.977300998345253,16.0148443373252,7,Réseaux sociax,0
LSH,Philo,Masculin,L1,Quotidienne,17,Inchangé,10.449850463079802,9.507603536204748,10.142560140123614,12,Réseaux sociax,1
LSH,HA,Masculin,L2,Quotidienne,235,Inchangé,4.8950014243691715,16.936911017969422,8.617094806766886,22,Réseaux sociax,0
SEG,SEG,Masculin,L3,Quotidienne,179,Diminué,9.137320668690418,9.3577903949769,15.966774176827128,26,Autres,0
LSH,Geographie,Feminin,L2,Hebdomadaire,161,Diminué,4.122473019402144,14.387771622059477,5.950664474772353,14,Autres,0
SEG,MPCI,Feminin,L3,Occasionnelle,105,Diminué,12.52674135950877,11.245435861328929,11.95992700841088,1,Autres,0
LSH,LM,Feminin,L2,Occasionnelle,24,Inchangé,14.205243187804548,5.040478568347225,9.50902026659283,16,Recherche,0
ST,LM,Masculin,L1,Quotidienne,234,Augmenté,14.49627457607668,11.785224316026909,6.98146088141813,3,Autres,1
LSH,Geographie,Masculin,L1,Occasionnelle,207,Diminué,11.509115566098604,16.554269999972654,16.815596658629943,2,Recherche,0
SEG,MPCI,Feminin,L3,Quotidienne,284,Augmenté,10.813115056307177,6.239089016660749,14.757909887845534,2,Réseaux sociax,0
LSH,Philo,Feminin,L3,Occasionnelle,27,Augmenté,13.146607978731687,4.725056680903538,12.655073997461145,5,Réseaux sociax,1
ST,Geographie,Feminin,L1,Quotidienne,215,Diminué,7.065590051502303,6.666300362173901,7.340161871600819,22,Réseaux sociax,1
SEG,Geographie,Masculin,L3,Hebdomadaire,204,Augmenté,5.754814676815325,8.60921003441595,5.214066324726507,17,Réseaux sociax,1
LSH,LM,Masculin,L1,Occasionnelle,200,Inchangé,6.904659978744448,8.10497357160548,16.087696019621795,30,Autres,1
LSH,HA,Masculin,L1,Quotidienne,276,Diminué,14.540087003054927,4.1071545961529985,5.329279786084188,24,Autres,1
SEG,MPCI,Feminin,L3,Occasionnelle,158,Augmenté,7.678863929680475,9.854606087043786,13.631064385090282,22,Autres,1
SEG,SVT,Masculin,L1,Hebdomadaire,172,Diminué,11.371451601349005,15.650777250552443,15.824838288712046,11,Autres,1
LSH,SVT,Feminin,L2,Quotidienne,74,Augmenté,9.900507012024525,6.921875353338544,4.628717830195855,23,Réseaux sociax,1
LSH,SEG,Masculin,L2,Hebdomadaire,43,Augmenté,3.950866334769816,11.319655387191569,9.236048119721792,3,Recherche,1
LSH,SEG,Masculin,L2,Quotidienne,96,Augmenté,11.041577983970377,8.187874148464205,12.484505665762402,26,Recherche,0
LSH,SVT,Masculin,L1,Quotidienne,270,Diminué,9.821382775779801,12.680342887229228,13.196933707237692,21,Recherche,0
LSH,Geographie,Masculin,L1,Hebdomadaire,147,Diminué,5.689752467299515,9.925517220068448,16.359285950862382,3,Autres,0
LSH,SEG,Masculin,L3,Quotidienne,197,Diminué,11.407754747521809,16.46228516354662,16.25678718851085,11,Autres,1
ST,LM,Masculin,L2,Occasionnelle,294,Augmenté,5.246554636707214,12.15888880230197,7.523069427027383,25,Autres,1
SEG,SVT,Masculin,L1,Occasionnelle,229,Augmenté,12.401671024598212,3.959159492661257,9.309590726016683,29,Autres,0
ST,HA,Feminin,L2,Occasionnelle,222,Augmenté,5.219381352134776,10.511065339559558,7.739892133139002,10,Autres,0
SEG,MPCI,Masculin,L3,Hebdomadaire,21,Augmenté,12.548843687959524,15.617010214670088,11.591416892286594,26,Autres,0
LSH,MPCI,Feminin,L3,Quotidienne,127,Inchangé,13.063239042618202,6.571236803646235,7.223554746989665,18,Autres,0
SEG,SEG,Feminin,L2,Hebdomadaire,181,Diminué,13.888232644826187,3.7261614735095816,10.972253473171259,28,Réseaux sociax,0
SEG,Geographie,Feminin,L1,Quotidienne,159,Diminué,12.495696355344478,6.579783793696386,16.42156818014364,1,Autres,1
ST,Philo,Masculin,L1,Occasionnelle,224,Inchangé,6.0475326572462755,12.526308458661662,3.8272318863085437,17,Recherche,0
SEG,SVT,Masculin,L3,Hebdomadaire,132,Inchangé,7.90142851113148,12.808153119273586,10.953096505725188,14,Recherche,0
SEG,SVT,Masculin,L3,Hebdomadaire,69,Diminué,7.406761697303392,8.69908518687365,16.1546734509753,21,Recherche,0
LSH,LM,Masculin,L2,Occasionnelle,173,Diminué,6.131238572474901,5.125368111355699,12.136029038921855,22,Recherche,0
LSH,Philo,Masculin,L3,Occasionnelle,252,Inchangé,4.749250110089657,16.054292593860495,4.410467279286997,27,Autres,0
SEG,HA,Masculin,L2,Quotidienne,136,Augmenté,4.930100797849886,10.462231250679697,4.877301509385976,28,Recherche,0
ST,SEG,Feminin,L2,Quotidienne,280,Inchangé,6.519374707558516,15.644457614350483,9.091514267359301,23,Réseaux sociax,1
LSH,LM,Feminin,L1,Hebdomadaire,92,Diminué,4.912450381507686,4.668112624258874,4.925661668179951,18,Réseaux sociax,1
ST,HA,Feminin,L3,Occasionnelle,244,Diminué,9.944045855251101,12.472821010211884,10.423625193074328,4,Autres,1
ST,MPCI,Feminin,L2,Hebdomadaire,158,Inchangé,3.7067615771638813,4.71197722356587,10.292501035907819,10,Recherche,1
LSH,Geographie,Feminin,L3,Quotidienne,36,Diminué,12.06930559665081,13.338667360097205,13.20605342217652,13,Autres,0
ST,SVT,Feminin,L1,Occasionnelle,219,Inchangé,9.046451026361899,9.419625721462726,6.828214717046324,29,Recherche,0
ST,LM,Masculin,L1,Hebdomadaire,258,Inchangé,6.83013475049391,3.746436065804742,16.023141669716036,25,Réseaux sociax,0
SEG,Geographie,Feminin,L3,Occasionnelle,173,Inchangé,4.278171791169056,9.036452555132367,14.61449986087389,23,Réseaux sociax,0
SEG,SEG,Feminin,L2,Quotidienne,60,Inchangé,12.94567979796453,10.536173780194936,12.90151733375043,29,Recherche,0
SEG,Geographie,Feminin,L1,Quotidienne,290,Diminué,15.33019191543685,15.973368898646049,11.274702989727604,26,Réseaux sociax,1
ST,HA,Masculin,L1,Occasionnelle,146,Inchangé,5.269867430760293,10.220226971917414,9.595466572827775,11,Recherche,1
LSH,SEG,Feminin,L1,Hebdomadaire,159,Augmenté,6.586485624512134,4.12941897620159,9.51894381684604,2,Recherche,1
SEG,SEG,Feminin,L1,Quotidienne,106,Augmenté,12.64409884110319,9.219372728148741,13.763701242368812,21,Réseaux sociax,0
ST,Philo,Feminin,L1,Quotidienne,74,Diminué,7.561972788506309,3.6481681505110575,6.717338600281125,1,Recherche,1
SEG,Geographie,Masculin,L1,Occasionnelle,162,Inchangé,10.329835737967096,8.224044603118228,11.222344636018406,20,Autres,1
SEG,HA,Masculin,L1,Occasionnelle,15,Diminué,13.269866898455646,6.103184945300533,15.950149891317128,24,Recherche,1
LSH,HA,Feminin,L3,Occasionnelle,261,Inchangé,10.030509442253557,13.335446055444548,6.483858383164489,23,Réseaux sociax,1
SEG,MPCI,Feminin,L3,Quotidienne,207,Diminué,9.165788060800205,15.11779787548812,6.070529720602655,25,Autres,1
ST,Philo,Masculin,L2,Quotidienne,286,Augmenté,13.019380594615114,4.717863680917411,10.92278912102664,24,Autres,1
ST,HA,Masculin,L3,Occasionnelle,128,Augmenté,5.558434070376752,9.266446314839863,7.489767112778287,28,Autres,1
ST,SVT,Masculin,L3,Quotidienne,168,Inchangé,16.5415737318947,8.766707751510893,13.974286259263222,20,Recherche,0
LSH,Philo,Masculin,L3,Hebdomadaire,14,Augmenté,4.368080719592873,15.789414417469416,11.547571760743374,11,Autres,1
ST,MPCI,Masculin,L2,Quotidienne,134,Augmenté,15.725251971645129,13.320636695191126,4.58320927967157,17,Réseaux sociax,1
ST,SEG,Masculin,L2,Quotidienne,27,Augmenté,15.101641374103961,4.502694287321542,7.318765869417245,22,Réseaux sociax,1
ST,LM,Feminin,L3,Occasionnelle,13,Augmenté,13.486150178444387,6.580980517654491,6.25065485270704,17,Réseaux sociax,0
SEG,HA,Masculin,L1,Hebdomadaire,195,Diminué,9.44840731934261,9.359873221017532,8.16800253131235,28,Réseaux sociax,0
SEG,SEG,Feminin,L2,Quotidienne,293,Augmenté,8.774019887045258,8.470979095444129,11.486521318052036,14,Autres,0
ST,MPCI,Feminin,L1,Quotidienne,258,Augmenté,6.340836222141373,10.34479410384888,8.790851095681472,30,Réseaux sociax,0
SEG,SEG,Masculin,L1,Occasionnelle,251,Inchangé,4.318349684341264,9.575965766038532,4.714599211509894,18,Recherche,1
ST,MPCI,Feminin,L1,Occasionnelle,261,Diminué,14.445549066563913,4.900749483873615,3.590475392940117,19,Recherche,1
LSH,HA,Masculin,L3,Hebdomadaire,31,Diminué,15.022463012526668,9.768889951488273,8.455771381770766,29,Réseaux sociax,1
LSH,Philo,Masculin,L2,Hebdomadaire,185,Inchangé,13.317762975079724,16.409771097990983,6.171389698607047,17,Réseaux sociax,0
SEG,LM,Feminin,L1,Hebdomadaire,67,Inchangé,10.601931868024463,16.802179366454634,16.127677714921298,24,Recherche,0
ST,HA,Feminin,L3,Occasionnelle,194,Augmenté,11.218394461139162,15.821170559968543,16.826663030830503,24,Réseaux sociax,1
ST,LM,Feminin,L2,Hebdomadaire,58,Inchangé,4.08803998953298,11.679403047509087,7.910849283069873,16,Réseaux sociax,1
LSH,SVT,Masculin,L3,Hebdomadaire,103,Inchangé,8.743540571784465,10.028304995429888,4.838224752746221,30,Réseaux sociax,0
SEG,LM,Masculin,L2,Occasionnelle,114,Inchangé,10.720223918310753,10.383359494333309,16.8896656412724,5,Réseaux sociax,1
LSH,LM,Masculin,L1,Occasionnelle,207,Diminué,17.055162212389916,8.21283232314386,8.01093199621424,1,Recherche,1
LSH,SEG,Feminin,L1,Quotidienne,180,Inchangé,16.647561035109796,7.242110962454216,13.779711500950313,2,Autres,1
ST,MPCI,Masculin,L2,Quotidienne,134,Inchangé,16.544855017138904,6.645997833895905,8.73892183749209,24,Réseaux sociax,1
ST,Philo,Feminin,L2,Hebdomadaire,281,Inchangé,12.944214445970049,13.47734875170698,12.69859560304533,8,Recherche,0
ST,Philo,Masculin,L3,Quotidienne,20,Augmenté,4.002307564935298,13.689031352534228,11.158969975047967,21,Autres,1
ST,Geographie,Feminin,L3,Quotidienne,147,Inchangé,16.829766122887754,4.499410222367574,12.630715382527477,13,Autres,1
ST,LM,Masculin,L2,Hebdomadaire,94,Augmenté,12.609921335888686,12.538197079359035,9.223546236764776,11,Recherche,1
LSH,LM,Masculin,L1,Occasionnelle,100,Diminué,4.780521016257591,6.388205919314148,5.776513119659484,23,Autres,0
ST,SEG,Feminin,L2,Quotidienne,141,Inchangé,12.588970224696077,14.048519990763946,4.110126520785825,16,Réseaux sociax,0
ST,HA,Masculin,L3,Quotidienne,242,Diminué,14.581410087563608,12.115421833672366,11.636857522712335,14,Recherche,1
LSH,SVT,Masculin,L1,Quotidienne,60,Augmenté,6.436461330865861,5.302008790675359,10.853344327086383,6,Autres,0
ST,MPCI,Feminin,L2,Hebdomadaire,136,Inchangé,7.483837211051928,5.003577723070689,13.4841380907327,28,Recherche,0
SEG,LM,Masculin,L3,Occasionnelle,226,Diminué,15.489694270966146,8.346554119034021,15.772530762719338,25,Réseaux sociax,1
LSH,SEG,Feminin,L2,Occasionnelle,252,Diminué,4.289900541808361,6.638414718776369,13.44240154423862,11,Réseaux sociax,1
LSH,SEG,Masculin,L1,Quotidienne,134,Diminué,13.030874668305975,6.054110005553412,10.750467836109834,19,Réseaux sociax,0
SEG,Philo,Feminin,L2,Quotidienne,86,Augmenté,8.341428382018073,16.067993444292384,10.164605393865987,13,Réseaux sociax,0
SEG,SVT,Masculin,L3,Quotidienne,161,Inchangé,17.288753592240447,10.565376143696387,6.844943218368707,20,Recherche,0
ST,LM,Masculin,L2,Hebdomadaire,117,Augmenté,11.242570462795122,12.648334383279007,13.341777982266189,24,Recherche,1
ST,SVT,Feminin,L3,Hebdomadaire,161,Diminué,14.797426968916987,11.275546151922029,11.358888520359734,30,Autres,1
ST,Philo,Masculin,L3,Hebdomadaire,77,Augmenté,15.962872981599773,8.32471650425451,11.0689813850245,4,Autres,0
LSH,SVT,Masculin,L1,Quotidienne,42,Inchangé,10.51949427296188,14.56316116458017,3.5915130610449206,22,Réseaux sociax,1
ST,Philo,Masculin,L2,Quotidienne,148,Diminué,9.516584169017289,4.444080769549734,14.23086204152975,17,Autres,0
SEG,HA,Masculin,L1,Occasionnelle,111,Inchangé,6.211512851863633,11.87210146433513,4.2392731100344605,4,Autres,0
ST,SEG,Feminin,L1,Hebdomadaire,207,Augmenté,17.45781401609969,11.35721252256879,7.75400360672166,5,Recherche,1
ST,SVT,Masculin,L2,Hebdomadaire,23,Augmenté,15.445225696284377,6.195834073023139,4.120200197085004,19,Recherche,1
LSH,Geographie,Feminin,L2,Quotidienne,287,Inchangé,15.421341714377661,9.515911254095212,13.817083166132855,30,Recherche,0
LSH,Geographie,Masculin,L1,Quotidienne,259,Augmenté,4.147103252598549,13.641349710006791,14.057136558873722,14,Réseaux sociax,0
ST,Philo,Masculin,L2,Occasionnelle,249,Diminué,12.437744692593974,8.927588688125706,3.683670079693112,4,Autres,1
SEG,SVT,Masculin,L2,Quotidienne,11,Inchangé,9.339396302240385,13.670571371271773,13.635410565643808,7,Autres,1
LSH,Geographie,Feminin,L1,Hebdomadaire,124,Augmenté,7.192539710757492,14.868587680711421,4.166661384307751,9,Recherche,0
ST,Geographie,Masculin,L2,Hebdomadaire,260,Inchangé,12.038183717142433,14.108883886694729,9.141578258206582,18,Autres,0
LSH,MPCI,Feminin,L2,Quotidienne,143,Augmenté,9.939859372660832,5.709395345748155,7.343499180581558,30,Réseaux sociax,1
SEG,MPCI,Masculin,L3,Occasionnelle,59,Inchangé,17.018362028864782,7.104466820568781,4.709753069340955,7,Autres,0
ST,MPCI,Feminin,L3,Hebdomadaire,128,Augmenté,14.259715820980865,12.807868661424717,7.8491722983735315,22,Recherche,1
LSH,HA,Feminin,L2,Occasionnelle,294,Diminué,10.930555335385819,8.06536097628235,12.117103791957382,11,Autres,1
SEG,Geographie,Masculin,L3,Hebdomadaire,269,Diminué,15.567822386699781,14.806035568040333,11.36182798955128,30,Recherche,0
SEG,Geographie,Feminin,L3,Hebdomadaire,52,Augmenté,3.5241771411707594,12.934205558563644,9.173219437897583,24,Réseaux sociax,1
ST,MPCI,Feminin,L3,Occasionnelle,57,Diminué,16.928851179223052,15.935797430499969,8.170833658630988,6,Réseaux sociax,1
SEG,LM,Feminin,L3,Occasionnelle,229,Diminué,16.367114945215885,3.860332431324344,5.681288135431928,8,Recherche,1
SEG,Philo,Feminin,L3,Hebdomadaire,174,Inchangé,11.837251448613465,15.752316228893838,12.878947105069328,18,Autres,0
SEG,Geographie,Masculin,L2,Hebdomadaire,245,Diminué,15.351147309021558,6.779536836493545,15.45762431929595,17,Recherche,0
SEG,Geographie,Feminin,L2,Occasionnelle,65,Inchangé,16.870998763885673,5.383444295453525,12.1360767918324,4,Recherche,1
LSH,Geographie,Feminin,L1,Hebdomadaire,128,Inchangé,15.64052237097134,9.305894565881118,5.342282471895751,26,Réseaux sociax,1
SEG,Philo,Masculin,L3,Hebdomadaire,9,Inchangé,14.38210973929188,13.093761611533688,8.63935693470711,16,Autres,1
LSH,HA,Masculin,L2,Occasionnelle,227,Diminué,8.03536311392876,7.778572146452702,6.9932543614354925,5,Recherche,0
ST,Geographie,Feminin,L2,Hebdomadaire,123,Augmenté,8.107439367914402,3.7879537421331704,12.021471844137276,9,Recherche,0
SEG,Geographie,Feminin,L2,Hebdomadaire,55,Inchangé,9.770708061238135,14.75745580810699,12.197736000125168,3,Recherche,1
SEG,SEG,Masculin,L3,Quotidienne,178,Diminué,17.382431840909454,15.833552934881515,3.759125017777661,4,Recherche,1
SEG,MPCI,Feminin,L2,Hebdomadaire,256,Augmenté,15.99282576397127,8.427754873371136,9.651647824050077,25,Réseaux sociax,0
SEG,MPCI,Masculin,L2,Quotidienne,71,Inchangé,14.028842870536943,13.405211811796345,10.670453824180656,10,Autres,1
LSH,LM,Masculin,L3,Quotidienne,58,Diminué,3.602292222099954,4.0376435303648845,16.442995833997543,8,Recherche,0
ST,HA,Feminin,L3,Hebdomadaire,23,Augmenté,4.822524697872275,4.753248052285735,5.635010188570165,18,Autres,0
ST,Philo,Feminin,L2,Quotidienne,130,Augmenté,12.91761461939057,15.172813669552726,6.218126243264415,9,Autres,0
ST,HA,Feminin,L1,Occasionnelle,239,Diminué,4.041255644073741,10.624973057493701,8.803136447683414,7,Réseaux sociax,1
SEG,MPCI,Masculin,L1,Hebdomadaire,269,Inchangé,11.72794076581988,5.122118038332869,11.275292451538622,21,Réseaux sociax,0
ST,SVT,Masculin,L2,Occasionnelle,278,Inchangé,11.967688095045538,12.864180802961565,4.2565647013196735,25,Autres,1
ST,SVT,Feminin,L3,Hebdomadaire,30,Diminué,16.038981781871783,11.649138935499993,13.233252836441183,16,Autres,0
SEG,MPCI,Masculin,L2,Occasionnelle,270,Diminué,11.350785816272804,8.404265362265718,13.61044635452097,1,Réseaux sociax,1
ST,HA,Feminin,L1,Hebdomadaire,106,Inchangé,5.494241465819083,4.707823959223097,13.055929423747083,20,Autres,0
ST,Philo,Feminin,L3,Occasionnelle,144,Inchangé,13.326422253926587,9.224903883305018,16.588291403411958,7,Réseaux sociax,0
ST,SEG,Masculin,L3,Occasionnelle,50,Augmenté,11.016214039351318,6.960226589380321,9.448318069150849,15,Recherche,1
LSH,Geographie,Masculin,L3,Quotidienne,289,Augmenté,11.642905533936476,8.51989761799921,14.019700948423877,30,Autres,0
SEG,Geographie,Feminin,L2,Hebdomadaire,300,Augmenté,11.892658807578147,7.153031845600909,9.152219440347132,15,Recherche,1
ST,MPCI,Feminin,L1,Occasionnelle,146,Inchangé,14.207925825569559,5.475992290974258,3.7775753690785683,13,Réseaux sociax,1
LSH,LM,Masculin,L1,Quotidienne,98,Inchangé,12.374013460236908,13.125594669640982,4.5694744338660875,17,Réseaux sociax,1
ST,SVT,Masculin,L1,Quotidienne,286,Inchangé,17.43916522805801,14.291867522883235,13.045387918347634,22,Réseaux sociax,0
LSH,SEG,Feminin,L2,Quotidienne,190,Diminué,8.493072703849426,10.5470985916041,15.048170121696439,7,Recherche,1
ST,LM,Feminin,L3,Quotidienne,289,Augmenté,5.225709082266684,10.001719144519022,10.72399225640251,6,Recherche,1
LSH,MPCI,Feminin,L2,Occasionnelle,192,Diminué,4.696073716698075,13.110506518563566,13.756814879359675,9,Recherche,1
SEG,Geographie,Masculin,L1,Quotidienne,54,Augmenté,8.970462531534242,13.377672723204409,11.201875978814208,19,Autres,0
SEG,Philo,Masculin,L3,Quotidienne,155,Diminué,4.233965755570853,7.9214072295587945,5.956288222957387,3,Autres,0
LSH,Geographie,Masculin,L3,Occasionnelle,300,Diminué,13.971671762040458,4.898713737575548,6.150242775622624,11,Recherche,0
ST,Geographie,Masculin,L2,Occasionnelle,50,Augmenté,15.986276511216312,9.920250220358097,13.697017701834366,12,Recherche,0
ST,MPCI,Masculin,L3,Hebdomadaire,295,Augmenté,4.273593086919393,13.246215351208942,9.032314017713166,27,Réseaux sociax,0
ST,HA,Feminin,L1,Hebdomadaire,119,Augmenté,14.698040471208833,15.237958135791235,5.838568592123179,14,Autres,0
SEG,SEG,Feminin,L3,Hebdomadaire,15,Inchangé,6.998422963906293,11.738736160909342,5.667029216871966,28,Autres,0
ST,SVT,Feminin,L2,Occasionnelle,94,Diminué,3.823374320681676,16.2253920122197,10.278616250291096,20,Recherche,0
SEG,SEG,Masculin,L2,Occasionnelle,99,Augmenté,15.56224836826433,15.240353190290092,7.797300549894962,27,Réseaux sociax,1
LSH,HA,Feminin,L3,Occasionnelle,64,Diminué,15.362156343577036,7.29811009246459,6.341719612551653,8,Recherche,0
SEG,Philo,Feminin,L2,Hebdomadaire,75,Augmenté,16.823178758246726,8.325611519608248,9.763160322507662,12,Recherche,0
LSH,LM,Masculin,L2,Hebdomadaire,187,Inchangé,10.727474215840488,5.556023926537832,5.466810277603851,14,Autres,1
SEG,HA,Masculin,L2,Quotidienne,5,Augmenté,5.527106390485781,13.161367317823654,3.8232395565392436,1,Réseaux sociax,1
LSH,MPCI,Feminin,L2,Quotidienne,187,Inchangé,9.966002340649265,11.84477134438505,15.753126732628896,4,Réseaux sociax,1
ST,LM,Masculin,L2,Quotidienne,266,Inchangé,7.565826359782035,6.967443043777484,8.99941495883282,19,Réseaux sociax,1
SEG,SEG,Masculin,L3,Quotidienne,153,Diminué,3.801408114871373,11.204048333966128,14.127407140984328,22,Réseaux sociax,0
LSH,MPCI,Feminin,L3,Occasionnelle,296,Augmenté,12.217754997749207,15.125625022434196,15.090871314482744,4,Réseaux sociax,0
ST,HA,Masculin,L2,Quotidienne,219,Diminué,16.177001242976992,13.808503953677135,10.486143796675716,11,Autres,1
LSH,SEG,Masculin,L2,Occasionnelle,58,Diminué,4.236605343200109,10.06721569927085,13.029584368735051,13,Réseaux sociax,0
LSH,SEG,Masculin,L2,Occasionnelle,281,Diminué,4.0558095385163,10.75825066538254,16.682179221265624,17,Réseaux sociax,0
SEG,SVT,Feminin,L3,Hebdomadaire,171,Augmenté,12.060942192138107,3.9910022853380656,4.518110954818544,28,Recherche,0
LSH,HA,Feminin,L1,Occasionnelle,223,Inchangé,9.462730006095896,12.137260234194173,13.495451457484714,26,Réseaux sociax,1
LSH,Geographie,Masculin,L1,Quotidienne,290,Inchangé,9.4275838892577,10.398647782970702,16.48517094395471,6,Autres,0
ST,LM,Masculin,L2,Hebdomadaire,240,Inchangé,4.0075530475440475,16.252346425687822,7.271926072895699,11,Recherche,1
SEG,Philo,Masculin,L1,Hebdomadaire,120,Augmenté,5.41936446120175,15.525503525550066,6.572127442819589,1,Réseaux sociax,0
LSH,LM,Feminin,L1,Hebdomadaire,257,Diminué,3.817707264446774,16.47202957780098,5.3464591532306445,7,Réseaux sociax,0
SEG,SVT,Feminin,L3,Quotidienne,191,Augmenté,5.9072487415870105,12.913562777247067,8.42921807808486,15,Recherche,0
ST,Philo,Feminin,L3,Hebdomadaire,211,Inchangé,7.857470954965982,15.395950298574371,6.5559385144945,8,Réseaux sociax,0
ST,LM,Masculin,L2,Quotidienne,118,Diminué,5.912242738456952,15.670754341937316,13.738334358944737,24,Autres,1
LSH,SVT,Feminin,L3,Hebdomadaire,7,Diminué,4.722750548866106,15.73241266792848,15.038324288965672,4,Réseaux sociax,0
SEG,LM,Masculin,L3,Occasionnelle,244,Augmenté,16.62327895740718,12.673995124181378,12.591555363039188,5,Recherche,0
SEG,LM,Feminin,L2,Quotidienne,63,Augmenté,11.34392562707479,15.991071441735839,5.202569069640158,15,Autres,0
SEG,HA,Feminin,L2,Quotidienne,132,Inchangé,7.637973461242335,14.677419209791374,6.988402596672569,5,Autres,1
SEG,Geographie,Masculin,L2,Quotidienne,140,Inchangé,4.262504067886373,9.303383300908205,6.1090528719356705,20,Recherche,0
LSH,HA,Feminin,L1,Quotidienne,289,Augmenté,15.403161521927407,14.12501611458198,4.008127758014248,26,Autres,1
SEG,SEG,Masculin,L3,Occasionnelle,259,Augmenté,9.017893110324177,9.536696406783875,4.103764617068744,22,Recherche,1
LSH,Philo,Feminin,L1,Hebdomadaire,293,Augmenté,10.700947755176015,12.01308250978431,16.80913406871653,25,Autres,0
SEG,Geographie,Feminin,L2,Quotidienne,291,Augmenté,14.333215670556239,5.259791971378123,12.210271608236376,5,Recherche,0
LSH,SVT,Masculin,L3,Hebdomadaire,238,Augmenté,16.51789827445168,15.303997837620667,7.877497334283504,6,Recherche,0
SEG,Geographie,Feminin,L3,Occasionnelle,231,Augmenté,7.547032645328897,8.85704419206417,6.602742524981878,25,Autres,1
LSH,Philo,Masculin,L1,Occasionnelle,13,Diminué,3.9329472831131858,7.654358555395087,3.925622433147438,20,Réseaux sociax,0
SEG,SVT,Masculin,L2,Occasionnelle,39,Augmenté,9.36891328598568,4.53677047317007,11.64078672684465,14,Réseaux sociax,0
LSH,LM,Feminin,L3,Occasionnelle,274,Inchangé,15.622916010535784,14.317282839998002,10.963493107932113,22,Recherche,0
ST,MPCI,Masculin,L2,Hebdomadaire,88,Augmenté,12.785546340066519,16.37665382023043,6.452298301747823,29,Autres,1
SEG,SVT,Masculin,L3,Quotidienne,213,Inchangé,16.20388618398327,6.2178598271779855,15.745179971398267,15,Autres,0
LSH,Geographie,Masculin,L3,Occasionnelle,149,Inchangé,7.5235459285956505,9.225644018255391,5.573831904287741,30,Recherche,0
ST,Philo,Masculin,L1,Hebdomadaire,95,Diminué,16.053287788128785,4.598183253528805,13.571835126507665,30,Réseaux sociax,0
LSH,Geographie,Feminin,L2,Quotidienne,47,Augmenté,11.395678835827361,5.674048450399646,13.514712959792062,15,Autres,1
ST,MPCI,Feminin,L3,Quotidienne,83,Augmenté,11.442665700238667,4.925412304255275,16.33550321350163,19,Recherche,1
